Data,Valor,Tipo,CentroCusto,Detalhe,Banco
2024-12-31,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-12-31,0.0,Saída,Dinheiro,,
2024-12-31,0.0,Entrada,Conta,Convenios,SUS
2024-12-31,0.0,Entrada,Conta,Convenios,IPES
2024-12-31,0.0,Saída,Pix,,
2024-12-31,0.0,Entrada,Clinica,Dinheiro,
2024-12-31,0.0,Saída,Comissões,Pix,
2024-12-31,0.0,Entrada,Clinica,Pix,
2024-12-31,0.0,Entrada,Laboratorio,Dinheiro,
2024-12-31,0.0,Entrada,Clinica,Crédito,Santander
2024-12-31,0.0,Entrada,Laboratorio,Crédito,Santander
2024-12-31,0.0,Entrada,Laboratorio,Débito,Santander
2024-12-31,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-12-31,0.0,Saída,Pagamentos,Financiamento,BNB
2024-12-31,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-12-31,0.0,Entrada,Conta,Convenios,SESI
2024-12-31,0.0,Entrada,Laboratorio,Pix,
2024-12-31,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-12-31,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-12-31,0.0,Entrada,Clinica,Débito,Santander
2024-12-31,22876.24,Saída,Pagamentos, ,C6
2025-01-01,0.0,Entrada,Clinica,Débito,Santander
2025-01-01,0.0,Saída,Pagamentos, ,Caixa
2025-01-01,0.0,Saída,Pagamentos, ,C6
2025-01-01,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-01,0.0,Saída,Pix,,
2025-01-01,0.0,Saída,Pagamentos, ,Santander
2025-01-01,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-01,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-01,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-01,0.0,Entrada,Conta,Convenios,SESI
2025-01-01,0.0,Entrada,Clinica,Pix,
2025-01-01,0.0,Saída,Dinheiro,,
2025-01-01,300.35,Reforço,,,
2025-01-01,0.0,Entrada,Clinica,Crédito,Santander
2025-01-01,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-01,0.0,Entrada,Conta,Convenios,SUS
2025-01-01,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-01,0.0,Entrada,Laboratorio,Pix,
2025-01-01,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-01,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-01,0.0,Entrada,Laboratorio,Dinheiro,
2025-01-01,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-01,0.0,Entrada,Clinica,Dinheiro,
2025-01-01,0.0,Saída,Comissões,Pix,
2025-01-01,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-01,0.0,Entrada,Conta,Convenios,IPES
2025-01-01,0.0,Saída,Comissões,,
2025-01-02,0.0,Entrada,Clinica,Crédito,Santander
2025-01-02,0.0,Entrada,Conta,Convenios,SUS
2025-01-02,0.0,Entrada,Laboratorio,Pix,
2025-01-02,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-02,0.0,Saída,Comissões,Pix,
2025-01-02,0.0,Saída,Pagamentos, ,Caixa
2025-01-02,111.93,Saída,Dinheiro,,
2025-01-02,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-02,274.0,Entrada,Laboratorio,Dinheiro,
2025-01-02,0.0,Saída,Pagamentos, ,C6
2025-01-02,0.0,Entrada,Clinica,Débito,Santander
2025-01-02,0.0,Entrada,Conta,Convenios,IPES
2025-01-02,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-02,0.0,Entrada,Conta,Convenios,SESI
2025-01-02,0.0,Saída,Pix,,
2025-01-02,0.0,Entrada,Clinica,Pix,
2025-01-02,300.35,Reforço,,,
2025-01-02,138.7,Entrada,Laboratorio,Crédito,Santander
2025-01-02,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-02,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-02,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-02,308.0,Entrada,Clinica,Dinheiro,
2025-01-02,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-02,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-02,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-02,0.0,Saída,Comissões,,
2025-01-02,0.0,Saída,Pagamentos, ,Santander
2025-01-03,42.83000000000004,Saída,Pagamentos,Tarifa,Santander
2025-01-03,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-03,0.0,Entrada,Conta,Convenios,SUS
2025-01-03,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-03,1832.81,Saída,Pagamentos, ,C6
2025-01-03,570.0,Entrada,Clinica,Pix,
2025-01-03,125.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-03,1852.63,Saída,Comissões,,
2025-01-03,42.5,Saída,Dinheiro,,
2025-01-03,0.0,Saída,Comissões,Pix,
2025-01-03,964.35,Saída,Pagamentos, ,Santander
2025-01-03,690.0,Entrada,Clinica,Crédito,Santander
2025-01-03,665.9,Entrada,Laboratorio,Dinheiro,
2025-01-03,34.78,Saída,Pix,,
2025-01-03,40.37,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-03,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-03,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-03,0.0,Entrada,Conta,Convenios,SESI
2025-01-03,770.4200000000001,Reforço,,,
2025-01-03,0.0,Entrada,Clinica,Débito,Santander
2025-01-03,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-03,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-03,600.0,Entrada,Clinica,Dinheiro,
2025-01-03,120.0,Entrada,Laboratorio,Pix,
2025-01-03,0.0,Saída,Pagamentos, ,Caixa
2025-01-03,0.0,Entrada,Conta,Convenios,IPES
2025-01-03,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-04,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-04,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-04,0.0,Saída,Comissões,,
2025-01-04,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-04,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-04,0.0,Entrada,Laboratorio,Pix,
2025-01-04,0.0,Saída,Pix,,
2025-01-04,0.0,Saída,Pagamentos, ,Santander
2025-01-04,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-04,0.0,Entrada,Clinica,Crédito,Santander
2025-01-04,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-04,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-04,0.0,Saída,Pagamentos, ,Caixa
2025-01-04,0.0,Entrada,Clinica,Dinheiro,
2025-01-04,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-04,0.0,Entrada,Conta,Convenios,SESI
2025-01-04,0.0,Entrada,Clinica,Pix,
2025-01-04,81.0,Entrada,Laboratorio,Dinheiro,
2025-01-04,0.0,Entrada,Conta,Convenios,IPES
2025-01-04,0.0,Saída,Pagamentos, ,C6
2025-01-04,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-04,0.0,Saída,Dinheiro,,
2025-01-04,0.0,Entrada,Conta,Convenios,SUS
2025-01-04,0.0,Saída,Comissões,Pix,
2025-01-04,141.19000000000003,Reforço,,,
2025-01-04,0.0,Entrada,Clinica,Débito,Santander
2025-01-04,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-05,222.19000000000003,Reforço,,,
2025-01-05,0.0,Entrada,Clinica,Crédito,Santander
2025-01-05,0.0,Entrada,Laboratorio,Dinheiro,
2025-01-05,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-05,0.0,Entrada,Laboratorio,Pix,
2025-01-05,0.0,Entrada,Conta,Convenios,SESI
2025-01-05,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-05,0.0,Saída,Dinheiro,,
2025-01-05,0.0,Entrada,Conta,Convenios,IPES
2025-01-05,0.0,Saída,Comissões,,
2025-01-05,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-05,0.0,Entrada,Conta,Convenios,SUS
2025-01-05,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-05,0.0,Saída,Pagamentos, ,Santander
2025-01-05,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-05,0.0,Entrada,Clinica,Pix,
2025-01-05,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-05,0.0,Saída,Pagamentos, ,C6
2025-01-05,0.0,Saída,Pagamentos, ,Caixa
2025-01-05,0.0,Saída,Comissões,Pix,
2025-01-05,0.0,Entrada,Clinica,Dinheiro,
2025-01-05,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-05,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-05,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-05,0.0,Saída,Pix,,
2025-01-05,0.0,Entrada,Clinica,Débito,Santander
2025-01-05,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-06,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-06,16.0,Entrada,Laboratorio,Pix,
2025-01-06,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-06,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-06,0.0,Entrada,Conta,Convenios,IPES
2025-01-06,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-06,0.0,Saída,Comissões,,
2025-01-06,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-06,0.0,Entrada,Clinica,Dinheiro,
2025-01-06,224.0,Entrada,Laboratorio,Dinheiro,
2025-01-06,0.0,Entrada,Clinica,Pix,
2025-01-06,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-06,120.0,Saída,Dinheiro,,
2025-01-06,0.0,Saída,Pagamentos, ,Caixa
2025-01-06,0.0,Entrada,Conta,Convenios,SUS
2025-01-06,0.0,Entrada,Clinica,Crédito,Santander
2025-01-06,0.0,Saída,Pagamentos, ,C6
2025-01-06,327.28,Saída,Pagamentos, ,Santander
2025-01-06,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-06,0.0,Entrada,Clinica,Débito,Santander
2025-01-06,0.0,Saída,Comissões,Pix,
2025-01-06,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-06,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-06,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-06,0.0,Entrada,Conta,Convenios,SESI
2025-01-06,0.0,Saída,Pix,,
2025-01-06,222.19000000000003,Reforço,,,
2025-01-07,16.0,Entrada,Laboratorio,Débito,Santander
2025-01-07,40.0,Entrada,Clinica,Crédito,Santander
2025-01-07,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-07,483.0,Entrada,Laboratorio,Pix,
2025-01-07,205.0,Saída,Comissões,Pix,
2025-01-07,0.0,Saída,Pagamentos, ,Caixa
2025-01-07,0.0,Entrada,Conta,Convenios,IPES
2025-01-07,0.0,Saída,Pagamentos, ,C6
2025-01-07,326.19000000000005,Reforço,,,
2025-01-07,555.0,Entrada,Laboratorio,Dinheiro,
2025-01-07,0.0,Entrada,Conta,Convenios,SUS
2025-01-07,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-07,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-07,0.0,Entrada,Conta,Convenios,SESI
2025-01-07,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-07,0.0,Entrada,Clinica,Débito,Santander
2025-01-07,640.5,Saída,Comissões,,
2025-01-07,210.0,Entrada,Clinica,Pix,
2025-01-07,153.9,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-07,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-07,0.1799999999999997,Saída,Pagamentos,Tarifa,Santander
2025-01-07,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-07,13603.82,Saída,Pagamentos, ,Santander
2025-01-07,210.0,Entrada,Clinica,Dinheiro,
2025-01-07,130.18,Saída,Dinheiro,,
2025-01-07,0.0,Saída,Pix,,
2025-01-07,15.23,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-08,320.51,Reforço,,,
2025-01-08,1.27,Saída,Pagamentos,Taxa Pix,Santander
2025-01-08,0.0,Saída,Pagamentos, ,C6
2025-01-08,868.37,Saída,Pagamentos, ,Santander
2025-01-08,0.0,Entrada,Conta,Convenios,IPES
2025-01-08,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-08,0.0,Entrada,Clinica,Crédito,Santander
2025-01-08,0.0,Saída,Comissões,Pix,
2025-01-08,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-08,0.0,Entrada,Conta,Convenios,SESI
2025-01-08,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-08,238.0,Saída,Comissões,,
2025-01-08,0.0,Entrada,Conta,Convenios,SUS
2025-01-08,1094.0,Entrada,Laboratorio,Dinheiro,
2025-01-08,530.0,Entrada,Clinica,Dinheiro,
2025-01-08,558.0,Entrada,Laboratorio,Pix,
2025-01-08,4.149999999999992,Saída,Pagamentos,Tarifa,Santander
2025-01-08,0.0,Saída,Pagamentos, ,Caixa
2025-01-08,208.36,Saída,Dinheiro,,
2025-01-08,63.8,Entrada,Laboratorio,Crédito,Santander
2025-01-08,0.0,Saída,Pix,,
2025-01-08,0.0,Entrada,Clinica,Débito,Santander
2025-01-08,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-08,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-08,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-08,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-08,0.0,Entrada,Clinica,Pix,
2025-01-09,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-09,650.0,Saída,Pagamentos, ,Santander
2025-01-09,0.0,Entrada,Clinica,Débito,Santander
2025-01-09,0.0,Entrada,Conta,Convenios,SUS
2025-01-09,3.36,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-09,1006.68,Entrada,Laboratorio,Crédito,Santander
2025-01-09,0.0,Entrada,Conta,Convenios,SESI
2025-01-09,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-09,1000.0,Saída,Comissões,,
2025-01-09,936.0,Entrada,Clinica,Crédito,Santander
2025-01-09,404.0,Entrada,Clinica,Dinheiro,
2025-01-09,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-09,0.0,Saída,Pagamentos, ,C6
2025-01-09,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-09,276.0,Entrada,Laboratorio,Pix,
2025-01-09,0.0,Saída,Pagamentos, ,Caixa
2025-01-09,427.0,Entrada,Laboratorio,Dinheiro,
2025-01-09,67.55,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-09,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-09,1028.0,Saída,Dinheiro,,
2025-01-09,2.73,Saída,Pagamentos,Taxa Pix,Santander
2025-01-09,0.0,Entrada,Conta,Convenios,IPES
2025-01-09,293.95,Saída,Comissões,Pix,
2025-01-09,145.85000000000014,Saída,Pagamentos,Tarifa,Santander
2025-01-09,1498.15,Reforço,,,
2025-01-09,635.0,Entrada,Clinica,Pix,
2025-01-09,0.0,Saída,Pix,,
2025-01-10,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-10,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-10,1532.3,Saída,Pagamentos, ,Caixa
2025-01-10,0.0,Saída,Pagamentos, ,C6
2025-01-10,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-10,0.0,Saída,Comissões,,
2025-01-10,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-10,301.1500000000001,Reforço,,,
2025-01-10,360.0,Entrada,Clinica,Pix,
2025-01-10,273.0,Entrada,Clinica,Dinheiro,
2025-01-10,341.0,Entrada,Laboratorio,Pix,
2025-01-10,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-10,34.81,Saída,Dinheiro,,
2025-01-10,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-10,232.1,Saída,Pix,,
2025-01-10,491.0,Saída,Comissões,Pix,
2025-01-10,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-10,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-10,646.0,Entrada,Laboratorio,Dinheiro,
2025-01-10,0.0,Entrada,Conta,Convenios,SUS
2025-01-10,0.0,Entrada,Conta,Convenios,IPES
2025-01-10,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-10,0.0,Entrada,Conta,Convenios,SESI
2025-01-10,1497.11,Saída,Pagamentos, ,Santander
2025-01-10,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-10,0.0,Entrada,Clinica,Crédito,Santander
2025-01-10,0.0,Entrada,Clinica,Débito,Santander
2025-01-11,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-11,0.0,Saída,Pagamentos, ,Santander
2025-01-11,0.0,Entrada,Clinica,Crédito,Santander
2025-01-11,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-11,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-11,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-11,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-11,0.0,Saída,Pix,,
2025-01-11,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-11,84.0,Saída,Comissões,,
2025-01-11,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-11,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-11,356.0,Entrada,Laboratorio,Dinheiro,
2025-01-11,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-11,120.0,Entrada,Clinica,Pix,
2025-01-11,0.0,Entrada,Clinica,Dinheiro,
2025-01-11,0.0,Entrada,Clinica,Débito,Santander
2025-01-11,0.0,Entrada,Conta,Convenios,SUS
2025-01-11,0.0,Saída,Pagamentos, ,Caixa
2025-01-11,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-11,0.0,Entrada,Conta,Convenios,SESI
2025-01-11,0.0,Saída,Pagamentos, ,C6
2025-01-11,1185.34,Reforço,,,
2025-01-11,0.0,Entrada,Conta,Convenios,IPES
2025-01-11,10.0,Entrada,Laboratorio,Pix,
2025-01-11,0.0,Saída,Comissões,Pix,
2025-01-11,0.0,Saída,Dinheiro,,
2025-01-12,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-12,0.0,Saída,Pagamentos, ,Santander
2025-01-12,0.0,Entrada,Conta,Convenios,SESI
2025-01-12,0.0,Entrada,Conta,Convenios,SUS
2025-01-12,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-12,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-12,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-12,0.0,Entrada,Laboratorio,Pix,
2025-01-12,0.0,Entrada,Conta,Convenios,IPES
2025-01-12,0.0,Saída,Dinheiro,,
2025-01-12,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-12,0.0,Saída,Pagamentos, ,Caixa
2025-01-12,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-12,0.0,Saída,Comissões,,
2025-01-12,0.0,Entrada,Clinica,Dinheiro,
2025-01-12,0.0,Saída,Pagamentos, ,C6
2025-01-12,0.0,Saída,Comissões,Pix,
2025-01-12,1457.34,Reforço,,,
2025-01-12,0.0,Entrada,Clinica,Crédito,Santander
2025-01-12,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-12,0.0,Saída,Pix,,
2025-01-12,0.0,Entrada,Clinica,Pix,
2025-01-12,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-12,0.0,Entrada,Clinica,Débito,Santander
2025-01-12,0.0,Entrada,Laboratorio,Dinheiro,
2025-01-12,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-12,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-13,0.0,Saída,Pagamentos, ,C6
2025-01-13,1457.34,Reforço,,,
2025-01-13,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-13,182.0,Entrada,Clinica,Crédito,Santander
2025-01-13,1108.0,Saída,Comissões,,
2025-01-13,0.0,Entrada,Clinica,Débito,Santander
2025-01-13,0.0,Entrada,Conta,Convenios,SESI
2025-01-13,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-13,0.0,Saída,Pagamentos, ,Caixa
2025-01-13,0.0,Entrada,Clinica,Pix,
2025-01-13,0.0,Entrada,Conta,Convenios,SUS
2025-01-13,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-13,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-13,0.0,Entrada,Laboratorio,Pix,
2025-01-13,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-13,0.0,Saída,Comissões,Pix,
2025-01-13,0.0,Saída,Pix,,
2025-01-13,0.0,Entrada,Conta,Convenios,IPES
2025-01-13,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-13,24.25999999999999,Saída,Pagamentos,Tarifa,Santander
2025-01-13,159.0,Entrada,Laboratorio,Dinheiro,
2025-01-13,168.65,Saída,Pagamentos, ,Santander
2025-01-13,1145.0,Entrada,Clinica,Dinheiro,
2025-01-13,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-13,249.5,Entrada,Laboratorio,Crédito,Santander
2025-01-13,1000.0,Saída,Dinheiro,,
2025-01-13,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-14,88.0,Entrada,Laboratorio,Dinheiro,
2025-01-14,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-14,653.3400000000001,Reforço,,,
2025-01-14,0.0,Saída,Pagamentos, ,C6
2025-01-14,2.97,Saída,Pagamentos,Taxa Pix,Santander
2025-01-14,3000.0,Saída,Pagamentos, ,Santander
2025-01-14,380.0,Entrada,Clinica,Pix,
2025-01-14,0.0,Entrada,Clinica,Crédito,Santander
2025-01-14,1.0,Saída,Pagamentos,Tarifa,Santander
2025-01-14,90.0,Entrada,Clinica,Débito,Santander
2025-01-14,0.0,Saída,Comissões,Pix,
2025-01-14,7.41,Saída,Pix,,
2025-01-14,0.0,Saída,Pagamentos, ,Caixa
2025-01-14,0.0,Entrada,Conta,Convenios,SESI
2025-01-14,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-14,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-14,63.41,Saída,Dinheiro,,
2025-01-14,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-14,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-14,289.0,Entrada,Clinica,Dinheiro,
2025-01-14,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-14,0.0,Entrada,Conta,Convenios,SUS
2025-01-14,0.0,Entrada,Conta,Convenios,IPES
2025-01-14,623.0,Saída,Comissões,,
2025-01-14,45.4,Entrada,Laboratorio,Crédito,Santander
2025-01-14,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-14,158.0,Entrada,Laboratorio,Pix,
2025-01-15,175.0,Entrada,Clinica,Crédito,Santander
2025-01-15,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-15,38.0,Entrada,Laboratorio,Dinheiro,
2025-01-15,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-15,0.0,Entrada,Conta,Convenios,SUS
2025-01-15,0.0,Entrada,Clinica,Pix,
2025-01-15,0.0,Entrada,Conta,Convenios,IPES
2025-01-15,0.0,Saída,Dinheiro,,
2025-01-15,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-15,13.86,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-15,0.0,Saída,Comissões,Pix,
2025-01-15,1485.0,Entrada,Conta,Convenios,SESI
2025-01-15,343.9300000000002,Reforço,,,
2025-01-15,24.05000000000001,Saída,Pagamentos,Tarifa,Santander
2025-01-15,450.0,Entrada,Clinica,Dinheiro,
2025-01-15,0.0,Saída,Pagamentos, ,Caixa
2025-01-15,420.0,Saída,Comissões,,
2025-01-15,230.8,Entrada,Laboratorio,Crédito,Santander
2025-01-15,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-15,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-15,140.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-15,0.0,Saída,Pagamentos, ,Santander
2025-01-15,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-15,0.0,Saída,Pix,,
2025-01-15,0.0,Entrada,Clinica,Débito,Santander
2025-01-15,0.0,Saída,Pagamentos, ,C6
2025-01-15,0.0,Entrada,Laboratorio,Pix,
2025-01-16,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-16,0.0,Saída,Pix,,
2025-01-16,0.0,Entrada,Conta,Convenios,IPES
2025-01-16,0.0,Entrada,Clinica,Débito,Santander
2025-01-16,0.0,Saída,Pagamentos,Tarifa,Santander
2025-01-16,0.0,Entrada,Laboratorio,Crédito,Santander
2025-01-16,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-16,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-16,0.0,Entrada,Conta,Convenios,SUS
2025-01-16,0.0,Entrada,Clinica,Crédito,Santander
2025-01-16,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-16,0.0,Saída,Comissões,Pix,
2025-01-16,0.0,Entrada,Clinica,Pix,
2025-01-16,800.06,Saída,Pagamentos, ,Santander
2025-01-16,413.0,Entrada,Clinica,Dinheiro,
2025-01-16,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2025-01-16,0.0,Saída,Pagamentos, ,C6
2025-01-16,0.0,Entrada,Laboratorio,Pix,
2025-01-16,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-16,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-16,179.0,Entrada,Laboratorio,Dinheiro,
2025-01-16,665.0,Saída,Comissões,,
2025-01-16,0.0,Saída,Pagamentos, ,Caixa
2025-01-16,411.9300000000002,Reforço,,,
2025-01-16,0.0,Entrada,Conta,Convenios,SESI
2025-01-16,0.0,Saída,Dinheiro,,
2025-01-16,0.0,Entrada,Laboratorio,Débito,Santander
2025-01-17,229.0,Saída,Comissões,Pix,
2025-01-17,0.0,Entrada,Conta,Convenios,SUS
2025-01-17,395.0,Entrada,Clinica,Pix,
2025-01-17,31.07,Saída,Pagamentos,Tarifa,Santander
2025-01-17,0.0,Saída,Pagamentos, ,Santander
2025-01-17,0.0,Saída,Pagamentos, ,C6
2025-01-17,1012.0,Saída,Comissões,,
2025-01-17,0.0,Entrada,Clinica,Crédito,Mercado Pago
2025-01-17,338.9300000000002,Reforço,,,
2025-01-17,210.0,Entrada,Clinica,Débito,Santander
2025-01-17,0.0,Entrada,Conta,Convenios,IPES
2025-01-17,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2025-01-17,7.0,Saída,Pix,,
2025-01-17,0.0,Saída,Pagamentos,Financiamento,BNB
2025-01-17,21.0,Entrada,Laboratorio,Crédito,Santander
2025-01-17,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2025-01-17,87.0,Entrada,Laboratorio,Pix,
2025-01-17,145.9,Entrada,Laboratorio,Dinheiro,
2025-01-17,0.0,Saída,Pagamentos,Taxa Pix,Santander
2025-01-17,0.0,Entrada,Clinica,Débito,Mercado Pago
2025-01-17,186.0,Saída,Dinheiro,,
